year,cap_round,college_code,college_name,branch_code,branch_name,category,gender_quota,seat_type,stage,closing_merit_no,closing_percentile
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414519110,Civil Engineering,OBC,General,State,I,152363,28.7003692
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414519110,Civil Engineering,OPEN,Ladies,State,I,136768,40.2848342
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414519110,Civil Engineering,SC,Ladies,State,I,170395,11.7746273
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,OPEN,General,State,I,101874,60.546705
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,SC,General,State,I,102589,60.2951569
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,ST,General,State,I,115339,53.7694785
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,NT2,General,State,I,142457,36.2134011
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,OBC,General,State,I,104692,59.9791975
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,OPEN,Ladies,State,I,74451,73.4250332
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,ST,Ladies,State,I,133884,42.2216419
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,NT3,Ladies,State,I,97725,62.902955
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,OBC,Ladies,State,I,83600,69.4683908
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,OPEN,PWD,State,I,128323,46.2784017
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414524210,Computer Science and Engineering,OPEN,General,State,II,104659,59.9791975
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414529310,Electrical Engineering,OPEN,General,State,I,122169,49.7949643
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414529310,Electrical Engineering,ST,General,State,I,153888,27.5123271
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414529310,Electrical Engineering,NT3,General,State,I,139391,38.7773761
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414537210,Electronics and Telecommunication Engg,OPEN,General,State,I,117927,52.0861037
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414537210,Electronics and Telecommunication Engg,SC,General,State,I,122111,50.0353239
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414537210,Electronics and Telecommunication Engg,ST,General,State,I,123300,48.8696809
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414537210,Electronics and Telecommunication Engg,NT1,General,State,I,120814,50.6340761
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414537210,Electronics and Telecommunication Engg,OBC,General,State,I,116413,53.517849
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414537210,Electronics and Telecommunication Engg,SEBC,General,State,I,124320,48.6138054
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414561210,Mechanical Engineering,OPEN,General,State,I,138592,39.0541888
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414561210,Mechanical Engineering,SC,General,State,I,151596,29.1560732
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414561210,Mechanical Engineering,NT2,General,State,I,173971,7.7921536
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414561210,Mechanical Engineering,NT3,General,State,I,168728,13.647753
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414561210,Mechanical Engineering,OPEN,Ladies,State,I,138005,39.5390798
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414561210,Mechanical Engineering,SC,Ladies,State,I,156403,25.5139718
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414561210,Mechanical Engineering,ST,Ladies,State,I,144987,34.8002089
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414561210,Mechanical Engineering,OBC,Ladies,State,I,158522,23.9454765
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414599510,Artificial Intelligence and Data Science,OPEN,General,State,I,109355,57.1543272
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414599510,Artificial Intelligence and Data Science,SC,General,State,I,117424,52.2046883
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414599510,Artificial Intelligence and Data Science,SEBC,General,State,I,105862,59.0509185
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414599510,Artificial Intelligence and Data Science,OPEN,Ladies,State,I,117634,52.2046883
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414599510,Artificial Intelligence and Data Science,NT1,Ladies,State,I,103414,60.2294112
2024,3,04145,"Wainganga College of Engineering and Management, Dongargaon, Nagpur",0414599510,Artificial Intelligence and Data Science,OBC,PWD,State,I,160911,21.3858708
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414719110,Civil Engineering,OPEN,General,Other,I,111895,55.2318816
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414719110,Civil Engineering,OPEN,Ladies,Other,I,116103,53.517849
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724210,Computer Science and Engineering,OPEN,General,Other,I,52805,81.7658119
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724210,Computer Science and Engineering,SC,General,Other,I,70348,75.0114283
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724210,Computer Science and Engineering,OBC,General,Other,I,79349,71.3988776
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724210,Computer Science and Engineering,OPEN,Orphan,State,I,154489,27.4048925
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724210,Computer Science and Engineering,EWS,General,State,I,166448,15.9989858
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724610,Information Technology,OPEN,General,Other,I,68811,75.5247196
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724610,Information Technology,SC,General,Other,I,71281,74.5088207
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724610,Information Technology,OPEN,Ladies,Other,I,68745,75.5247196
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724610,Information Technology,OPEN,General,Other,I,178720,1.4065109
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414724610,Information Technology,SC,General,Other,I,178011,2.3998331
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414729310,Electrical Engineering,OPEN,General,Other,I,88269,67.5033807
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414729310,Electrical Engineering,OPEN,Ladies,Other,I,86577,68.0717863
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414729310,Electrical Engineering,OPEN,General,Other,I,105314,59.3445914
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414737210,Electronics and Telecommunication Engg,OBC,Defence,State,I,176115,5.0033245
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414761210,Mechanical Engineering,OPEN,General,Other,I,118122,52.0861037
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414761210,Mechanical Engineering,SC,General,Other,I,132432,43.4393889
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414761210,Mechanical Engineering,OBC,General,Other,I,120467,50.8618056
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414761210,Mechanical Engineering,OPEN,Defence,State,I,109132,57.1959853
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414799510,Artificial Intelligence and Data Science,OPEN,General,Other,I,72787,73.8893284
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414799510,Artificial Intelligence and Data Science,OBC,General,Other,I,73897,73.5848302
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414799510,Artificial Intelligence and Data Science,OBC,Defence,State,I,165564,16.6009499
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414799510,Artificial Intelligence and Data Science,OPEN,TFWS,State,I,57337,80.0615027
2024,3,04147,"K.D.K. College of Engineering, Nagpur",0414799510,Artificial Intelligence and Data Science,EWS,General,State,I,118898,51.2783205
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415100210,Aeronautical Engineering,OPEN,General,State,I,120140,50.9307179
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415100210,Aeronautical Engineering,SC,General,State,I,128078,46.2784017
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415100210,Aeronautical Engineering,ST,General,State,I,128301,46.2784017
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415100210,Aeronautical Engineering,NT2,General,State,I,129929,44.8929536
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415100210,Aeronautical Engineering,OBC,General,State,I,97875,62.8733646
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415100210,Aeronautical Engineering,SEBC,General,State,I,130348,44.5064233
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415100210,Aeronautical Engineering,OPEN,Ladies,State,I,114154,54.1800379
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415100210,Aeronautical Engineering,SC,Ladies,State,I,113582,54.3568289
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,OPEN,General,State,I,57283,81.4024523
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,SC,General,State,I,74723,75.1304593
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,ST,General,State,I,58153,81.2063856
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,VJ,General,State,I,104979,62.7760252
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,NT2,General,State,I,64417,78.9569098
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,NT3,General,State,I,73480,75.4435465
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,OBC,General,State,I,49100,84.3090458
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,SEBC,General,State,I,60841,80.239855
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,OPEN,Ladies,State,I,141065,41.4799923
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,SC,Ladies,State,I,103888,62.8733646
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,ST,Ladies,State,I,69463,76.9271257
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,NT1,Ladies,State,I,55421,82.1441843
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,NT2,Ladies,State,I,82759,71.7891507
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,OBC,Ladies,State,I,151663,33.6013785
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,SEBC,Ladies,State,I,38207,0.0
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415108210,Bio Technology,OPEN,PWD,State,I,19071,94.0993044
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415119110,Civil Engineering,NT2,General,State,I,162530,19.4065824
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415119110,Civil Engineering,OBC,General,State,I,137730,39.5390798
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415119110,Civil Engineering,SEBC,General,State,I,139438,38.7773761
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415119110,Civil Engineering,OPEN,Ladies,State,I,113969,54.1800379
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,OPEN,General,State,I,82796,69.7639628
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,SC,General,State,I,88893,67.0458361
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,ST,General,State,I,164264,18.4142776
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,NT1,General,State,I,117379,52.5184688
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,NT2,General,State,I,115582,53.7694785
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,NT3,General,State,I,113687,54.3568289
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,OBC,General,State,I,91564,65.722735
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,SEBC,General,State,I,108779,57.2163252
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,OPEN,Ladies,State,I,61635,78.4440843
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,ST,Ladies,State,I,151417,29.3071786
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,VJ,Ladies,State,I,90878,65.9366282
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,NT1,Ladies,State,I,76670,72.3242844
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,OBC,Ladies,State,I,70079,75.1972801
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124210,Computer Science and Engineering,SEBC,Ladies,State,I,102060,60.546705
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,OPEN,General,State,I,99376,62.7216425
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,SC,General,State,I,100068,61.8908693
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,ST,General,State,I,103368,60.2294112
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,VJ,General,State,I,126639,47.0113809
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,NT2,General,State,I,103724,60.1504384
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,OBC,General,State,I,92628,65.4406319
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,OPEN,Ladies,State,I,110508,56.846611
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,ST,Ladies,State,I,122644,49.6193645
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,NT1,Ladies,State,I,129252,45.4574846
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,NT2,Ladies,State,I,98172,62.8351694
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,NT3,Ladies,State,I,117784,52.2046883
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,OBC,Ladies,State,I,93107,65.2878345
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,SEBC,Ladies,State,I,175252,6.2116069
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415124610,Information Technology,OBC,PWD,State,I,177339,3.245658
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415129310,Electrical Engineering,OPEN,General,State,I,113479,54.3920183
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415129310,Electrical Engineering,SC,General,State,I,121423,50.0957604
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415129310,Electrical Engineering,ST,General,State,I,118467,52.0276576
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415129310,Electrical Engineering,NT1,General,State,I,141997,36.6611018
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415129310,Electrical Engineering,NT3,General,State,I,120782,50.6340761
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415129310,Electrical Engineering,OBC,General,State,I,122892,49.513096
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415129310,Electrical Engineering,SEBC,General,State,I,124268,48.6138054
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415129310,Electrical Engineering,OPEN,Ladies,State,I,92441,65.4406319
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415137010,Electronics and Communication Engineering,OPEN,General,State,I,120320,50.9307179
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415137010,Electronics and Communication Engineering,SC,General,State,I,126022,47.4576949
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415137010,Electronics and Communication Engineering,NT2,General,State,I,149966,30.8566205
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415137010,Electronics and Communication Engineering,NT3,General,State,I,177702,2.9443123
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415137010,Electronics and Communication Engineering,OBC,General,State,I,122301,49.7949643
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415137010,Electronics and Communication Engineering,SEBC,General,State,I,116337,53.517849
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415137010,Electronics and Communication Engineering,OPEN,Ladies,State,I,117575,52.2046883
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415137010,Electronics and Communication Engineering,SC,Ladies,State,I,122939,49.513096
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415137010,Electronics and Communication Engineering,ST,Ladies,State,I,72561,74.1162962
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415161210,Mechanical Engineering,OPEN,General,State,I,130687,44.4778985
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415161210,Mechanical Engineering,SC,General,State,I,131672,43.8452614
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415161210,Mechanical Engineering,OBC,General,State,I,135748,41.0394031
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415161210,Mechanical Engineering,OPEN,Ladies,State,I,134513,42.2200941
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415161210,Mechanical Engineering,NT1,Ladies,State,I,166591,15.9803473
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415191210,Computer Science and Engineering(Data Science),OPEN,General,State,I,96695,63.2340107
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415191210,Computer Science and Engineering(Data Science),SC,General,State,I,97651,62.902955
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415191210,Computer Science and Engineering(Data Science),ST,General,State,I,113667,54.3568289
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415191210,Computer Science and Engineering(Data Science),VJ,General,State,I,116740,52.9935209
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415191210,Computer Science and Engineering(Data Science),NT2,General,State,I,75709,72.8176141
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415191210,Computer Science and Engineering(Data Science),OPEN,Ladies,State,I,119517,51.2170385
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415191210,Computer Science and Engineering(Data Science),ST,Ladies,State,I,94904,63.9612515
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415191210,Computer Science and Engineering(Data Science),OBC,Ladies,State,I,172627,9.4599659
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415192110,Artificial Intelligence and Machine Learning,OPEN,General,State,I,110402,56.846611
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415192110,Artificial Intelligence and Machine Learning,SC,General,State,I,111288,55.8763225
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415192110,Artificial Intelligence and Machine Learning,ST,General,State,I,130263,44.5064233
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415192110,Artificial Intelligence and Machine Learning,NT1,General,State,I,111541,55.8763225
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415192110,Artificial Intelligence and Machine Learning,OBC,General,State,I,94911,63.9612515
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415192110,Artificial Intelligence and Machine Learning,OPEN,Ladies,State,I,120415,50.8618056
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415192110,Artificial Intelligence and Machine Learning,NT1,Ladies,State,I,90219,66.1855163
2024,3,04151,"Tulsiramji Gaikwad Patil College of Engineering & Technology, Nagpur",0415192110,Artificial Intelligence and Machine Learning,OBC,PWD,State,I,145660,34.1954023
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416324210,Computer Science and Engineering,OPEN,General,Other,I,102921,60.2921536
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416324210,Computer Science and Engineering,SC,General,Other,I,140292,38.4109612
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416324210,Computer Science and Engineering,OPEN,Ladies,Other,I,139780,38.5392182
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416324210,Computer Science and Engineering,OPEN,General,Other,I,97355,63.0701676
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416329310,Electrical Engineering,OPEN,General,Other,I,175849,5.4801079
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416329310,Electrical Engineering,SC,General,Other,I,178781,1.2980402
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416329310,Electrical Engineering,OBC,General,Other,I,178161,2.3203529
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416337010,Electronics and Communication Engineering,OPEN,Defence,State,I,78006,71.716606
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416370110,Mining Engineering,OPEN,General,Other,I,136077,40.7306838
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416370110,Mining Engineering,OPEN,Ladies,Other,I,158943,22.5662265
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416391210,Computer Science and Engineering(Data Science),OPEN,General,Other,I,147305,32.8344132
2024,3,04163,Rajiv Gandhi College of Engineering Research & Technology Chandrapur,0416391210,Computer Science and Engineering(Data Science),OPEN,Ladies,Other,I,88867,67.0458361
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416719110,Civil Engineering,OPEN,General,State,I,49860,82.7776364
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416719110,Civil Engineering,OBC,General,State,I,53689,81.3894523
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416719110,Civil Engineering,SEBC,General,State,I,153424,27.815423
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416719110,Civil Engineering,OPEN,Ladies,State,I,47758,83.5806009
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416719110,Civil Engineering,NT2,Ladies,State,I,81039,70.5008347
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416719110,Civil Engineering,OBC,PWD,State,I,164391,18.1477824
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724210,Computer Science and Engineering,OPEN,General,State,I,12555,95.8527261
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724210,Computer Science and Engineering,OBC,General,State,I,13850,95.3932298
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724210,Computer Science and Engineering,SEBC,Ladies,State,I,45417,84.4941393
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724210,Computer Science and Engineering,OPEN,Defence,State,I,15337,94.8950322
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724610,Information Technology,OPEN,General,State,I,20661,93.1131822
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724610,Information Technology,OBC,General,State,I,21590,92.8098753
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724610,Information Technology,SEBC,General,State,I,38530,86.8553381
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724610,Information Technology,OPEN,Ladies,State,I,16347,94.5726998
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724610,Information Technology,SC,Ladies,State,I,32312,89.1051648
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416724610,Information Technology,OPEN,Orphan,State,I,23068,92.3038397
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416725110,Computer Technology,OPEN,General,State,I,18355,93.9014758
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416725110,Computer Technology,ST,General,State,I,102027,60.546705
2024,3,04167,"Yeshwantrao Chavan College of Engineering,Wanadongri, Nagpur",0416725110,Computer Technology,OPEN,Ladies,State,I,17962,94.0591659
