year,cap_round,college_code,college_name,branch_code,branch_name,category,gender_quota,seat_type,stage,closing_merit_no,closing_percentile
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,ST,General,State,I,164264,18.4142776
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,VJ,General,State,I,54073,81.2928705
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,NT1,General,State,I,52253,81.8420405
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,NT2,General,State,I,46446,84.0259309
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,NT3,General,State,I,42785,85.3426422
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,OBC,General,State,I,43403,85.2125768
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,SEBC,General,State,I,52986,81.7098306
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,OPEN,Ladies,State,I,40800,86.1227045
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,SC,Ladies,State,I,63747,77.7634641
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,ST,Ladies,State,I,107367,57.8688386
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,NT1,Ladies,State,I,77583,72.1239122
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,NT2,Ladies,State,I,43601,85.0982359
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,OBC,Ladies,State,I,43884,84.886137
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,SEBC,Ladies,State,I,44066,84.8482325
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,OPEN,Defence,State,I,111793,55.3559436
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,OPEN,TFWS,State,I,34284,88.4426131
2024,1,05004,"Government College of Engineering, Jalgaon",0500437210,Electronics and Telecommunication Engg,EWS,General,State,I,84607,69.0659616
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,OPEN,General,State,I,99795,61.8908693
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,SC,General,State,I,164619,18.1287777
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,VJ,General,State,I,143628,35.3791065
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,NT2,General,State,I,136334,40.7306838
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,NT3,General,State,I,116513,52.9935209
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,OBC,General,State,I,116577,52.9935209
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,SEBC,General,State,I,136910,40.1585977
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,OPEN,Ladies,State,I,103098,60.2921536
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,SC,Ladies,State,I,172512,9.5534224
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,VJ,Ladies,State,I,114938,54.0550229
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,NT2,Ladies,State,I,93266,65.2878345
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,OBC,Ladies,State,I,142266,36.6283954
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,OPEN,General,State,II,163984,18.5574725
2024,1,05004,"Government College of Engineering, Jalgaon",0500446610,Instrumentation Engineering,SC,General,State,II,163833,18.576741
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,OPEN,General,State,I,68700,75.6212581
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,SC,General,State,I,98525,62.795808
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,ST,General,State,I,179452,0.2560443
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,VJ,General,State,I,92911,65.3627105
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,NT1,General,State,I,131967,43.5298862
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,NT2,General,State,I,92375,65.4406319
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,OBC,General,State,I,79020,71.4038201
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,SEBC,General,State,I,117564,52.2046883
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,OPEN,Ladies,State,I,85968,68.2901694
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,SC,Ladies,State,I,140522,38.0295157
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,NT3,Ladies,State,I,135035,41.8427081
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,OBC,Ladies,State,I,90696,66.0164943
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,SEBC,Ladies,State,I,154302,27.4048925
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,OPEN,TFWS,State,I,54970,80.9741447
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,EWS,General,State,I,123639,48.777949
2024,1,05004,"Government College of Engineering, Jalgaon",0500461210,Mechanical Engineering,OPEN,General,State,II,149294,31.3198919
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510319110,Civil Engineering,OBC,General,Other,I,123214,48.8696809
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510319110,Civil Engineering,OPEN,Ladies,Other,I,131862,43.8452614
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510319110,Civil Engineering,OBC,General,Other,I,110997,56.0103934
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510319110,Civil Engineering,OPEN,Ladies,Other,I,162077,20.7289199
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,OPEN,General,Other,I,110991,56.0103934
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,SC,General,Other,I,171780,10.3145909
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,OBC,General,Other,I,142552,36.2134011
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,OPEN,Ladies,Other,I,141407,37.2130338
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,SC,General,Other,I,126752,47.0113809
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,OPEN,Defence,State,I,134397,42.2200941
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,OBC,Defence,State,I,104232,60.0743746
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,OPEN,TFWS,State,I,66575,76.4789025
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,OBC,Defence,State,I,144457,34.8626522
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510324510,Computer Engineering,EWS,General,State,I,137159,40.1066152
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337210,Electronics and Telecommunication Engg,OPEN,General,Other,I,122810,49.513096
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337210,Electronics and Telecommunication Engg,OBC,General,Other,I,139113,38.8659877
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337210,Electronics and Telecommunication Engg,OPEN,Ladies,Other,I,161102,21.3531102
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337210,Electronics and Telecommunication Engg,SC,General,Other,I,163110,19.1366185
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337210,Electronics and Telecommunication Engg,OPEN,Defence,State,I,151535,29.1560732
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337210,Electronics and Telecommunication Engg,OPEN,TFWS,State,I,76873,72.3242844
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337210,Electronics and Telecommunication Engg,EWS,General,State,I,177706,2.9443123
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337610,Electronics Engineering,OPEN,General,Other,I,156960,24.5948927
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337610,Electronics Engineering,OBC,General,Other,I,158568,23.9454765
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337610,Electronics Engineering,OPEN,Ladies,Other,I,111636,55.3559436
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337610,Electronics Engineering,OPEN,General,Other,I,163970,18.5574725
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337610,Electronics Engineering,OBC,General,Other,I,174008,7.7921536
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510337610,Electronics Engineering,OPEN,General,Other,I,108977,57.1959853
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510361210,Mechanical Engineering,OPEN,General,Other,I,115342,53.7694785
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510361210,Mechanical Engineering,SC,General,Other,I,155714,25.6745674
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510361210,Mechanical Engineering,OBC,General,Other,I,161050,21.3531102
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510361210,Mechanical Engineering,OPEN,Ladies,Other,I,143094,35.6703287
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510361210,Mechanical Engineering,OPEN,General,Other,I,103515,60.1504384
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510361210,Mechanical Engineering,SC,General,Other,I,175148,6.2330849
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510384410,Electronics and Computer Engineering,OPEN,General,Other,I,149703,30.954192
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510384410,Electronics and Computer Engineering,OBC,General,Other,I,173247,8.5313833
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510384410,Electronics and Computer Engineering,OPEN,Ladies,Other,I,152696,28.0884374
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510384410,Electronics and Computer Engineering,SC,General,Other,I,156671,25.0606208
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510384410,Electronics and Computer Engineering,OBC,General,Other,I,111047,56.0103934
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510384410,Electronics and Computer Engineering,SC,General,Other,I,77437,72.1239122
2024,1,05103,"Shri Shivaji Vidya Prasarak Sanstha's Late Bapusaheb Shivaji Rao Deore College of Engineering,Dhule",0510384410,Electronics and Computer Engineering,OBC,General,Other,I,168371,13.9490359
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510419110,Civil Engineering,OPEN,General,Other,I,142158,36.6283954
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510419110,Civil Engineering,OBC,General,Other,I,153210,27.9969458
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510419110,Civil Engineering,OPEN,Ladies,Other,I,151233,29.3071786
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510419110,Civil Engineering,OPEN,General,Other,I,179213,0.6110996
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510419110,Civil Engineering,OBC,General,Other,I,133281,42.725346
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510419110,Civil Engineering,OPEN,General,Other,I,173079,8.8496667
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510424510,Computer Engineering,OPEN,General,Other,I,74581,73.3652047
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510424510,Computer Engineering,SC,General,Other,I,125135,47.9076668
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510424510,Computer Engineering,OBC,General,Other,I,100511,61.3261708
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510424510,Computer Engineering,OPEN,Ladies,Other,I,84865,68.9053056
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510424510,Computer Engineering,OPEN,Defence,State,I,132015,43.5298862
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510424510,Computer Engineering,OPEN,TFWS,State,I,50174,82.7090241
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510424510,Computer Engineering,EWS,General,State,I,116860,52.814879
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510429310,Electrical Engineering,OPEN,General,Other,I,121408,50.0957604
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510429310,Electrical Engineering,SC,General,Other,I,156294,25.5139718
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510429310,Electrical Engineering,OBC,General,Other,I,166009,16.2979967
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510429310,Electrical Engineering,OPEN,Ladies,Other,I,121971,50.0353239
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510429310,Electrical Engineering,OPEN,General,Other,II,135165,41.3261276
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510429310,Electrical Engineering,OPEN,General,Other,I,157794,24.0471793
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510429310,Electrical Engineering,OPEN,General,Other,I,102276,60.5030966
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510429310,Electrical Engineering,SC,General,Other,I,168657,13.647753
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510437210,Electronics and Telecommunication Engg,OPEN,General,Other,I,73933,73.5848302
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510437210,Electronics and Telecommunication Engg,OBC,General,Other,I,90220,66.1855163
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510437210,Electronics and Telecommunication Engg,OPEN,Ladies,Other,I,56714,80.2743712
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510437210,Electronics and Telecommunication Engg,OPEN,General,Other,I,141048,37.6014199
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510437210,Electronics and Telecommunication Engg,OPEN,Defence,State,I,161552,20.9410678
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510437210,Electronics and Telecommunication Engg,OPEN,TFWS,State,I,61583,78.4440843
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510437210,Electronics and Telecommunication Engg,EWS,General,State,I,115325,53.7694785
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510450710,Chemical Engineering,OPEN,General,Other,I,95009,63.9612515
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510450710,Chemical Engineering,OBC,General,Other,I,154194,27.4155342
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510450710,Chemical Engineering,OPEN,Ladies,Other,I,143055,35.6703287
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510461210,Mechanical Engineering,OPEN,General,Other,I,73473,73.7743452
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510461210,Mechanical Engineering,SC,General,Other,I,154184,27.4155342
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510461210,Mechanical Engineering,OBC,General,Other,I,123757,48.777949
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510461210,Mechanical Engineering,OPEN,Ladies,Other,I,121490,50.0957604
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510461210,Mechanical Engineering,OPEN,General,Other,I,134018,42.2207447
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510461210,Mechanical Engineering,OPEN,General,Other,I,98857,62.7875345
2024,1,05104,"Shramsadhana Bombay Trust, College of Engineering & Technology, Jalgaon",0510461210,Mechanical Engineering,SC,General,Other,I,163835,18.576741
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510624510,Computer Engineering,OPEN,General,Other,I,108627,57.2163252
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510624510,Computer Engineering,SC,General,Other,I,132016,43.5298862
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510624510,Computer Engineering,OBC,General,Other,I,122819,49.513096
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510624510,Computer Engineering,OPEN,Ladies,Other,I,125245,47.9076668
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510624510,Computer Engineering,OPEN,General,Other,I,114945,54.0550229
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510624510,Computer Engineering,OPEN,Defence,State,I,174275,7.3207233
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510624510,Computer Engineering,OPEN,TFWS,State,I,90187,66.1855163
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510624510,Computer Engineering,EWS,General,State,I,169729,12.6135136
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510629310,Electrical Engineering,OPEN,General,Other,I,151223,29.3071786
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510629310,Electrical Engineering,SC,General,Other,I,179227,0.6048929
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510629310,Electrical Engineering,OBC,General,Other,I,162210,20.1344161
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510629310,Electrical Engineering,OBC,General,Other,I,156120,25.5936912
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510629310,Electrical Engineering,OPEN,Ladies,Other,I,143004,35.6703287
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510629310,Electrical Engineering,OBC,General,Other,II,178985,0.9841351
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510629310,Electrical Engineering,OBC,General,Other,I,179152,0.7099391
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510661210,Mechanical Engineering,OPEN,General,Other,I,160867,21.3858708
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510661210,Mechanical Engineering,OBC,General,Other,I,174099,7.7070408
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510661210,Mechanical Engineering,OPEN,Ladies,Other,I,159699,22.2282247
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510661210,Mechanical Engineering,OPEN,General,Other,II,175143,6.2399253
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510661210,Mechanical Engineering,OPEN,General,Other,I,174386,7.2451247
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510684410,Electronics and Computer Engineering,OPEN,General,Other,I,147261,32.8344132
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510684410,Electronics and Computer Engineering,SC,General,Other,I,176436,4.6975681
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510684410,Electronics and Computer Engineering,OBC,General,Other,I,178261,2.1035128
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510684410,Electronics and Computer Engineering,OPEN,Ladies,Other,I,176985,3.8930757
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510684410,Electronics and Computer Engineering,OPEN,General,Other,I,131859,43.8452614
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510684410,Electronics and Computer Engineering,OPEN,General,Other,II,154033,27.4155342
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510684410,Electronics and Computer Engineering,OPEN,General,Other,I,126770,47.0113809
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510684410,Electronics and Computer Engineering,SC,General,Other,I,177503,3.1263256
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),OPEN,General,Other,I,124871,47.9842799
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),SC,General,Other,I,179606,0.0492086
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),OBC,General,Other,I,142410,36.2134011
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),OPEN,Ladies,Other,I,132348,43.4393889
2024,1,05106,"Khandesh College Education Society's College Of Engineering And Management, Jalgaon",0510691210,Computer Science and Engineering(Data Science),OPEN,General,Other,I,90907,65.9366282
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,OPEN,General,State,I,92354,65.4406319
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,SC,General,State,I,138869,38.8849565
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,ST,General,State,I,129556,45.3423263
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,VJ,General,State,I,124555,48.0648514
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,NT1,General,State,I,103981,60.1291862
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,NT2,General,State,I,109936,56.9588351
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,NT3,General,State,I,103361,60.2294112
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,OBC,General,State,I,102852,60.2921536
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,SEBC,General,State,I,169839,12.6044134
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,OPEN,Ladies,State,I,101592,60.596742
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,SC,Ladies,State,I,152211,28.7003692
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,ST,Ladies,State,I,141636,36.9291471
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,VJ,Ladies,State,I,143563,35.3791065
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,OBC,Ladies,State,I,109399,57.1543272
2024,1,05108,"Maratha Vidya Prasarak Samaj's Karmaveer Adv. Baburao Ganpatrao Thakare College Of Engineering, Nashik",0510819110,Civil Engineering,SEBC,Ladies,State,I,168047,14.1948203
